intensitywo	intensity00	intensity030	intensity060	intensity090	intensity300	intensity3030	intensity3060	intensity3090	intensity600	intensity6030	intensity6060	intensity6090	intensity900	intensity9030	intensity9060	intensity9090
20	6.4	6.8	5.6	3.6	3.6	5.2	5.2	4.4	3.2	3.6	5.2	5.2	3.6	3.6	4	5.2
22	7.2	8	6.4	4	4	6	6	4.8	3.2	4	5.6	6	4	3.6	4.4	5.6
23.2	8.4	9.2	7.6	4.4	4.4	6.8	7.2	5.2	3.2	4.4	6	6.8	4	3.6	4.4	6
24	9.6	10.8	8.4	4.8	5.2	8	8.4	6	3.2	4.8	7.2	8	4.4	3.6	4.8	6.8
24.4	10.8	12	9.6	5.2	5.6	9.2	9.6	6.8	3.2	5.2	8.4	9.2	4.8	3.6	5.2	8
24.8	11.6	13.2	10.4	5.6	6	10.4	11.2	8	3.2	5.6	9.6	10.4	4.8	3.6	5.6	9.2
24.8	12	13.6	10.8	5.6	6.4	11.2	12	9.2	3.2	6	10.4	11.6	5.2	3.6	6	10.4
24.4	11.6	13.2	10.8	5.6	6.4	11.6	12.8	10	3.2	6	11.2	12.4	5.2	3.6	6.4	11.2
23.2	10.8	12.4	10	5.6	6	11.2	12.8	10	3.2	6	10.8	12.4	5.2	3.6	6.4	11.2
21.6	10	11.6	9.6	5.2	6	10.4	12	9.6	3.2	6	10.8	12	5.2	3.6	6.4	11.2
20	9.2	10.4	8.8	5.2	5.6	9.6	11.2	9.2	3.2	6	10	11.6	5.2	3.6	6.4	10.8
18.4	8	9.6	8.4	5.2	5.2	8.8	10.4	8.4	3.2	5.6	9.6	11.2	5.2	3.6	6	10
16.8	7.2	8.8	7.6	5.2	4.8	8	9.2	7.6	3.6	5.2	9.2	10.4	4.8	3.6	5.6	9.2
15.2	6.8	8	7.2	4.8	4.8	7.2	8.4	7.2	3.6	5.2	8.4	9.6	4.8	3.6	5.2	8.4
13.6	6.4	7.2	6.4	4.4	4.4	6.8	7.6	6.4	3.6	4.8	7.6	8.8	4.4	3.6	5.2	7.6
12	6	6.8	6	4.4	4.4	6	6.8	6	3.6	4.8	7.2	7.6	4.4	3.6	5.2	7.2
10.8	5.6	6	5.6	4.4	4.4	5.6	6	5.6	3.6	4.4	6.4	6.8	4.4	3.6	5.2	6.8
9.6	5.2	5.6	5.6	4.4	4.4	5.2	5.6	5.2	4	4.4	6	6.4	4.4	4	5.2	6.4
8.8	4.8	5.2	5.2	4.4	4.4	4.8	5.2	4.8	4	4.4	5.6	5.6	4.4	4.4	4.8	6
8	4.8	4.8	5.2	4.4	4.4	4.4	4.8	4.4	4	4.4	5.2	5.2	4.4	4.4	4.8	5.6
7.2	4.8	4.4	4.8	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.8	4.8	4.8	4.4	4.8	5.2
6.8	4.8	4.4	4.8	4.8	4.4	4.4	4.4	4.4	4.8	4.4	4.4	4.4	4.8	4.8	4.8	5.2
6.4	4.8	4	4.8	4.8	4.8	4.4	4.4	4.4	4.8	4.8	4.4	4	5.2	5.2	5.2	4.8
6.4	4.8	4	4.8	5.2	4.8	4.4	4	4.4	5.2	4.8	4.4	4	5.6	5.6	5.2	4.8
6	4.8	4	4.8	5.6	5.2	4.4	4	4.4	5.6	4.8	4.4	4	6	6	5.6	4.8
6	5.6	4	5.6	6.8	6	4.8	4	4.8	7.2	5.6	4.4	4	6.4	7.2	6.4	4.8
5.6	5.6	4	5.6	7.6	6.4	4.8	4	4.8	7.6	6	4.4	3.6	6.8	8	6.4	4.8
5.6	6	4	6	8.8	7.2	4.8	4	5.2	8.4	6.4	4.8	3.6	7.6	8.8	6.8	4.8
5.6	6.4	4	6.4	10	8	4.8	3.6	5.2	9.6	7.2	4.8	3.6	8.4	9.6	7.6	4.8
5.6	6.4	4	6.4	11.2	9.2	5.2	3.6	5.6	10.8	8	5.2	3.6	9.2	10.4	8.4	4.8
5.6	6.4	4	6.4	12	10	5.6	3.6	6	12	8.4	5.2	3.6	10.4	11.6	9.2	5.2
5.6	6.4	4	6.4	12	10.8	5.6	3.6	6.4	13.2	9.2	5.2	3.6	11.2	12.4	9.6	5.6
5.6	6.4	3.6	6.4	11.6	10.8	5.6	3.6	6.4	14	9.6	5.2	3.6	12	13.2	10	5.6
5.6	6.4	3.6	6.4	11.2	10.4	5.6	3.6	6.4	14	9.6	5.2	3.6	12.4	13.6	10	5.6
5.6	6	3.6	6	10.4	9.6	5.6	3.6	6.4	13.6	9.6	5.2	3.6	12	13.2	10	5.6
5.6	5.6	3.6	5.6	9.6	8.8	5.2	3.6	6	12.8	9.2	5.2	3.6	11.2	12.4	9.6	5.2
5.6	5.2	3.6	5.6	8.8	8	5.2	3.6	5.6	12	8.8	5.2	3.6	10.4	11.6	9.2	5.2
5.6	5.2	3.6	5.6	8	7.2	4.8	3.6	5.2	10.8	8.4	5.2	3.6	9.6	10.4	8.4	5.2
5.6	4.8	3.6	5.2	7.2	6.4	4.4	3.6	5.2	9.6	7.6	4.8	3.6	8.8	9.2	7.6	4.8
6	4.4	3.6	4.8	6.4	5.6	4.4	3.6	4.8	8.4	6.8	4.8	3.6	7.6	8.4	6.8	4.4
6.4	4	3.6	4.4	6	5.2	4.4	3.6	4.4	7.2	6	4.4	3.6	6.8	7.6	6.4	4.4
6.4	4	3.6	4.4	5.6	4.8	4	3.6	4.4	6.4	5.6	4.4	3.6	6	6.8	6	4.4
6.8	4	3.6	4	4.8	4.4	3.6	3.6	4.4	5.6	5.2	4.4	3.6	5.2	6	5.6	4.4
6.8	4	4	4	4.4	4.4	3.6	3.6	4	5.2	4.8	4.4	3.6	4.8	5.6	5.2	4
7.2	4	4	4	4	4	3.6	3.6	3.6	4.4	4.4	4	3.6	4.4	4.8	4.8	4
8	4	4	4	4	3.6	3.6	3.6	3.6	4	4	4	3.6	4	4.4	4.4	4
8.4	4	4.4	4	3.6	3.6	3.6	3.6	3.6	3.6	3.6	4	3.6	4	4	4.4	4
9.2	4.4	4.4	4.4	3.6	3.6	4	3.6	3.6	3.6	3.6	4	4	4	3.6	4.4	4
10	4.8	4.8	4.8	3.6	3.6	4	3.6	3.6	3.2	3.6	4	4	3.6	3.6	4.4	4.4
11.2	5.2	5.2	4.8	3.6	3.6	4.4	4	4	3.2	3.6	4.4	4.4	3.6	3.6	4.4	4.8
12.8	5.6	5.6	5.2	3.6	3.6	4.8	4.4	4	3.2	3.6	4.8	4.8	3.6	3.6	4.4	5.2
14.4	6	6.4	5.6	3.6	4	5.2	5.2	4.4	3.2	4	5.2	5.2	3.6	3.6	4.4	5.2
16.4	6.8	7.2	6.4	4	4.4	6	6	4.8	3.2	4.4	5.6	5.6	4	3.2	4.4	5.6
18	8	8.4	7.2	4.4	4.8	6.8	6.8	5.2	3.2	4.4	6	6	4.4	3.2	4.8	6
20	9.2	10	8	4.8	5.2	7.6	8	6	3.2	4.8	6.8	7.2	4.4	3.2	4.8	6.8
22.4	10.8	11.6	9.2	5.2	5.6	8.8	9.2	6.8	3.2	5.2	8	8.4	4.8	3.2	5.2	7.6
24.8	11.6	13.2	10	5.6	6	10	10.8	8	3.2	5.6	8.8	9.6	4.8	3.2	5.6	8.8
26.4	12.4	14.4	11.2	6	6.4	11.2	12.4	9.2	3.6	6	10	11.2	5.2	3.6	6	10
27.6	12.8	14.8	11.6	6	6.8	12	13.6	10	3.6	6.4	11.2	12.4	5.2	3.6	6.4	10.8
28	12.8	14.8	11.6	6	7.2	12.4	14.4	10.8	3.6	6.4	12	13.2	5.6	3.6	6.8	11.6
28.4	12.4	14	11.2	6	6.8	12.4	14.4	10.8	3.6	6.4	12	14	5.6	3.6	7.2	12
28	11.6	13.2	10.8	6	6.8	12	14	10.8	3.6	6.4	12	14	5.6	3.6	7.2	12.4
27.6	10.8	12.4	10	6	6.4	11.2	13.2	10.4	3.6	6.4	12	13.6	5.6	3.6	6.8	12
26.8	10	11.6	9.6	5.6	6	10.8	12.4	9.6	3.6	6.4	11.6	13.2	5.6	3.6	6.8	11.6
25.6	9.2	10.4	8.8	5.2	5.6	10	11.6	8.8	3.6	6	10.8	12.4	5.2	3.6	6.4	10.8
24.4	8	9.6	8.4	5.2	5.2	9.2	10.4	8.4	3.6	6	10	11.6	5.2	3.6	6.4	10
22.8	7.2	8.8	7.6	5.2	5.2	8.4	9.6	8	3.6	5.6	9.2	10.8	5.2	3.6	6	9.2
21.2	6.8	8	7.2	5.2	5.2	7.6	8.8	7.2	3.6	5.2	8.4	9.6	5.2	3.6	5.6	8.8
19.6	6.4	7.2	6.4	4.8	4.8	6.8	8	6.8	3.6	5.2	7.6	8.8	4.8	3.6	5.2	8
17.6	6	6.4	6	4.8	4.4	6	7.2	6	3.6	5.2	6.8	7.6	4.4	3.6	5.2	7.2
16	5.6	6	5.6	4.8	4.4	5.6	6.4	5.6	3.6	4.8	6.4	6.8	4.4	3.6	5.2	6.4
14.4	5.6	5.6	5.6	4.8	4.4	5.2	6	5.2	4	4.8	6	6.4	4.4	4	5.2	6
12.8	5.2	5.2	5.6	4.4	4.4	5.2	5.6	5.2	4	4.4	5.6	6	4.4	4	5.2	5.6
11.6	5.2	5.2	5.6	4.8	4.4	5.2	5.2	5.2	4.4	4.4	5.2	5.6	4.4	4.4	5.2	5.2
10.4	5.2	4.8	5.2	4.8	4.4	4.8	4.8	4.8	4.4	4.4	5.2	5.2	4.4	4.4	5.2	5.2
9.6	4.8	4.8	5.2	4.8	4.4	4.4	4.4	4.8	4.8	4.4	5.2	5.2	4.8	4.8	5.2	5.2
8.8	4.8	4.8	5.2	4.8	4.4	4.4	4.4	4.4	4.8	4.4	4.8	4.8	4.8	4.8	5.2	5.2
8.4	4.8	4.8	5.2	4.8	4.4	4.4	4.4	4.4	4.8	4.4	4.8	4.8	4.8	5.2	5.2	5.2
7.6	4.8	4.8	4.8	4.8	4.4	4.4	4.4	4.4	4.8	4.8	4.8	4.4	4.8	5.2	5.2	5.2
7.2	4.8	4.8	5.2	5.2	4.8	4.4	4.4	4.4	5.2	4.8	4.8	4.4	5.2	5.6	5.2	5.2
6.8	4.8	4.4	5.2	5.6	4.8	4.4	4.4	4.4	5.6	4.8	4.8	4.4	5.6	5.6	5.2	4.8
6.8	5.2	4.4	5.2	6	5.2	4.4	4.4	4.4	6	5.2	4.8	4.4	6	6	5.6	4.8
6.4	5.2	4.4	5.2	6.4	5.6	4.8	4.4	4.8	6.4	5.2	4.8	4.4	6	6.4	6	4.8
6.4	5.6	4.4	5.6	7.2	6	4.8	4.4	4.8	7.2	5.6	4.8	4.4	6.4	7.2	6.4	4.8
6.4	5.6	4.4	5.6	8	6.8	4.8	4	5.2	8	6	4.8	4	7.2	8	6.8	4.8
6.4	6	4.4	6	8.8	7.6	5.2	4	5.2	8.8	6.8	4.8	4	8	8.8	7.6	5.2
6.4	6.4	4.4	6.4	10	8.4	5.2	4	5.6	10	7.6	4.8	4	8.8	9.6	8.4	5.2
6.4	6.8	4.4	6.8	11.2	9.6	5.6	4	6	11.2	8.4	5.2	4	9.6	11.2	9.2	5.2
6	6.8	4.4	6.8	12	10.8	6	4	6.4	12.8	9.2	5.6	4	10.8	12	10	5.6
6	7.2	4.4	7.2	13.6	12.4	6.4	4	7.2	14.8	10.4	6	4	12.8	14.4	11.2	6
5.6	7.2	4	7.2	13.2	12.4	6.4	4	7.2	15.6	10.8	6	4	13.6	14.8	11.6	6
5.6	7.2	4	7.2	13.2	12.4	6.4	3.6	7.6	16.4	11.2	6	3.6	14	15.6	12	6
5.6	6.8	4	6.8	12.8	12	6.4	3.6	7.6	16.4	11.2	6	3.6	14.4	15.6	12	6
5.6	6.4	4	6.4	12	11.6	6	3.6	7.6	16	11.2	6	3.6	14	15.2	11.6	6
5.6	6	4	6.4	11.2	10.8	6	3.6	7.2	15.2	10.8	6	3.6	13.2	14.4	11.2	6
5.6	6	4	6	10.4	10	5.6	3.6	6.8	14	10.4	6	3.6	12.4	13.6	10.8	6
5.6	5.6	4	5.6	9.6	9.2	5.2	3.6	6.4	12.8	9.6	5.6	3.6	11.2	12.4	10	5.6
5.6	5.2	4	5.6	8.8	8.4	5.2	3.6	6	11.6	8.8	5.2	3.6	10	11.2	9.2	5.2
5.6	4.8	3.6	5.2	7.6	7.6	4.8	3.6	5.6	10	8	5.2	3.6	9.2	10	8.4	5.2
5.6	4.8	3.6	4.8	7.2	6.8	4.4	3.6	5.2	8.8	7.2	5.2	3.6	8.4	9.2	8	5.2
5.6	4.4	3.6	4.8	6.4	6	4.4	3.6	5.2	7.6	6.4	4.8	3.6	7.6	8.4	7.2	4.8
5.6	4.4	3.6	4.8	6	5.6	4	3.6	4.8	6.8	6	4.4	3.6	6.8	7.6	6.8	4.4
5.6	4	3.6	4.4	5.2	4.8	4	3.6	4.4	6	5.2	4.4	3.6	6	6.8	6	4.4
5.6	4	3.6	4.4	4.8	4.4	3.6	3.6	4.4	5.6	4.8	4.4	3.6	5.6	6.4	5.6	4.4
5.6	4	3.6	4	4.4	4	3.6	3.6	4	5.2	4.4	4.4	3.6	5.2	5.6	5.2	4
5.6	4	3.6	4	4.4	4	3.6	3.6	3.6	4.8	4.4	4	3.6	4.8	5.2	4.8	4
5.6	4	3.6	4	4.4	3.6	3.6	3.6	3.6	4.4	4	3.6	3.6	4.4	4.8	4.4	3.6
6	4	3.6	4	4	3.6	3.6	3.6	3.6	4.4	4	3.6	3.6	4.4	4.4	4.4	3.6
6.4	4	3.6	4	4	3.6	3.6	3.6	3.6	4	3.6	3.6	3.6	4.4	4	4.4	3.6
6.4	4.4	4	4	3.6	3.6	3.6	3.6	3.6	4	3.6	3.6	3.6	4.4	4	4.4	3.6
6.4	4.4	4	4	3.6	3.6	3.6	3.6	3.6	4	3.6	3.6	3.6	4	3.6	4	3.6
6.8	4.4	4.4	4	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.6	4	3.6	4	4
6.8	4.4	4.4	4.4	3.6	3.6	4	3.6	3.6	3.6	3.6	3.6	3.6	4	3.6	4	4
6.8	4.8	4.8	4.4	3.6	3.6	4.4	4	3.6	3.6	3.6	4	4	4	3.6	4	4.4
7.2	5.2	5.2	4.8	4	3.6	4.4	4.4	4	3.6	3.6	4.4	4	4	3.6	4	4.4
7.6	5.6	5.6	5.2	4	3.6	4.8	4.8	4	3.6	3.6	4.8	4.4	4	3.6	4	4.8
8	6	6.4	5.6	4	4	5.2	5.2	4.4	3.6	3.6	5.2	4.8	4	3.6	4	5.2
8.8	6.4	7.2	6	4	4	5.6	5.6	4.8	3.6	4	5.6	5.2	4	3.6	4.4	5.6
9.2	7.2	8	6.4	4.4	4.4	6	6	4.8	3.2	4.4	6	5.6	4	3.2	4.4	6
10	8.4	9.2	7.2	4.8	4.8	6.8	6.8	5.2	3.2	4.4	6.4	6.4	4	3.2	4.8	6.4
11.2	9.2	10.4	8	4.8	5.2	7.6	8	6	3.2	4.8	7.2	7.2	4.4	3.2	4.8	7.2
12.4	10.4	12	9.2	5.2	5.6	8.8	8.8	6.8	3.2	5.2	8	8.4	4.8	3.2	5.2	8
13.6	11.6	13.2	10.4	5.6	6	10	10	7.6	3.2	5.6	9.2	9.6	4.8	3.2	5.6	8.8
15.2	12.8	14.8	11.6	6	6.4	11.2	11.6	8.4	3.2	6	10	10.8	5.2	3.2	6	10
16.8	13.6	16	12.4	6.4	6.8	12	13.2	9.6	3.2	6.4	11.2	12	5.2	3.2	6.4	10.8
18.8	14.4	16.8	12.8	6.4	7.6	13.2	14.4	10.8	3.6	6.8	12	13.2	5.2	3.2	6.8	12
20.8	14.8	17.2	13.2	6.4	7.6	14	15.6	11.6	3.6	7.2	12.8	14.4	5.6	3.6	7.2	12.8
23.2	14.8	17.2	13.2	6.4	7.6	14.4	16.4	12.4	3.6	7.6	13.6	15.6	6	3.6	7.6	14
25.6	14	16.8	13.2	6.4	7.6	14.4	16.8	12.4	3.6	7.6	14	16	6	3.6	8	14.4
28	13.6	16	12.8	6.4	7.6	14	16.8	12.4	3.6	7.6	14.4	16.4	6	3.6	8	14.4
30	12.8	15.2	12.4	6.4	7.2	13.6	16	12	3.6	7.6	14.4	16.4	6	3.6	8	14.4
32	12.4	14.4	11.6	6.4	6.8	12.8	15.2	11.6	3.6	7.6	14	16	6	3.6	8	14
33.6	11.6	13.6	10.8	6	6.4	12	14.4	11.2	3.6	7.2	13.6	15.2	6	3.6	7.6	13.6
34.8	10.4	12.8	10	6	6	11.2	13.6	10.8	3.6	6.8	12.8	14.4	5.6	3.6	7.6	13.2
35.6	9.6	11.6	9.6	5.6	5.6	10.4	12.4	10	3.6	6.8	12	13.6	5.2	3.6	7.2	12.4
36.4	8.8	10.4	8.8	5.6	5.2	9.6	11.2	9.2	3.6	6.4	11.2	12.8	5.2	3.6	6.8	11.2
36	8	9.6	8	5.2	5.2	8.8	10	8.4	3.6	6	10	11.6	5.2	3.6	6.4	10.4
35.6	7.6	8.8	7.6	5.2	5.2	8	9.2	7.6	3.6	6	9.2	10.8	5.2	3.6	6	9.6
34.8	6.8	8	7.2	4.8	4.8	7.2	8.4	7.2	3.6	5.6	8.4	9.6	5.2	3.6	6	8.8
33.6	6.4	7.6	6.8	4.8	4.4	6.8	7.6	6.8	3.6	5.2	8	8.8	4.8	3.6	5.6	8.4
32	6	6.8	6.4	4.4	4.4	6.4	7.2	6.4	3.6	4.8	7.2	8	4.4	3.6	5.2	7.6
30.4	5.6	6.4	6	4.4	4.4	6	6.8	6	3.6	4.8	6.8	7.2	4.4	3.6	5.2	7.2
28.4	5.6	6.4	5.6	4.4	4.4	5.6	6.4	5.6	3.6	4.4	6.4	6.8	4.4	3.6	5.2	6.8
26.4	5.6	6	5.6	4.4	4.4	5.2	6	5.2	3.6	4.4	6	6.4	4.4	3.6	5.2	6.4
24.4	5.6	5.6	5.6	4.4	4.4	5.2	5.6	5.2	3.6	4.4	5.6	6	4.4	3.6	5.2	6
22	5.6	5.6	5.6	4.4	4.4	5.2	5.6	5.2	4	4.4	5.2	5.6	4.4	4	5.2	6
20	5.6	5.6	5.6	4.4	4.4	5.2	5.2	5.2	4	4.4	5.2	5.2	4.4	4	5.2	5.6
18.4	5.6	5.6	5.6	4.8	4.4	5.2	5.2	5.2	4.4	4.4	5.2	5.2	4.4	4	5.2	5.6
16.8	5.6	5.6	5.6	4.8	4.4	5.2	5.2	5.2	4.4	4.4	5.2	5.2	4.4	4.4	4.8	5.6
15.2	5.6	5.6	5.6	4.8	4.4	5.2	5.2	5.2	4.8	4.8	5.2	5.2	4.8	4.8	4.8	5.2
14	5.2	5.6	5.6	4.8	4.4	5.2	5.2	5.2	4.8	4.8	5.2	5.2	4.8	4.8	4.8	5.2
12.8	5.2	5.6	5.6	4.8	4.8	5.2	5.2	5.2	4.8	4.8	5.2	5.2	4.8	4.8	4.8	5.2
12	5.2	5.6	5.6	5.2	4.8	4.8	5.2	5.2	4.8	4.8	5.2	5.2	4.8	4.8	4.8	5.2
10.8	5.6	4.8	5.6	5.2	5.2	5.2	5.2	5.2	5.6	5.2	5.2	5.2	5.2	5.2	5.6	5.2
10.4	5.2	4.8	5.6	5.2	5.2	4.8	4.8	5.2	5.2	5.2	5.2	4.8	5.2	5.2	5.6	5.2
9.6	5.2	4.8	5.6	5.2	5.2	4.8	4.4	5.2	5.2	5.2	5.2	4.8	5.2	5.6	5.6	5.2
9.2	4.8	4.8	5.6	5.2	5.2	4.4	4.4	5.2	5.2	5.2	5.2	4.8	5.2	5.6	5.6	5.2
8.8	4.8	4.8	5.6	5.6	5.2	4.4	4.4	5.2	5.6	5.2	5.2	4.4	5.2	5.6	5.6	5.2
8.4	4.8	4.4	5.6	5.6	5.2	4.4	4.4	5.2	5.6	5.2	5.2	4.4	5.6	5.6	5.6	5.2
8	4.8	4.4	5.6	6	5.2	4.8	4.4	5.2	6	5.2	5.2	4.4	5.6	6	5.6	5.2
7.6	4.8	4	5.2	6	5.2	4.4	4	4.8	6	5.2	4.8	4.4	6	6	6	5.2
7.2	5.2	4	5.2	6.4	5.6	4.4	4	4.8	6.4	5.2	4.8	4.4	6	6.4	6	5.2
7.2	5.2	4	5.2	6.8	6	4.4	3.6	4.8	6.4	5.2	4.8	4	6	6.8	6	5.2
6.8	5.2	4	5.2	7.2	6.4	4.8	3.6	4.8	7.2	5.6	4.8	4	6.4	7.2	6.4	5.2
6.4	5.2	4	5.2	7.6	6.8	4.8	3.6	4.8	7.6	6	4.8	4	6.8	7.6	6.8	5.2
6.4	5.6	4	5.6	8	7.2	4.8	3.6	4.8	8	6.4	4.8	4	7.2	8	7.2	5.2
6	5.6	4	5.6	8.4	7.6	4.8	3.6	4.8	8.8	6.4	4.8	3.6	7.6	8.8	7.6	5.2
6	6	4	6	9.2	8.4	5.2	3.6	5.2	9.6	6.8	4.8	3.6	8.4	9.6	8	5.2
6	6.4	4	6.4	10.4	9.2	5.2	3.6	5.6	10.4	7.6	4.8	3.6	9.2	10.4	8.4	5.2
6	6.8	4	6.8	11.6	10.4	5.6	3.6	6	11.6	8.4	5.2	3.6	10.4	11.6	9.2	5.2
5.6	6.8	4	6.8	12.8	11.2	6	3.6	6	13.2	9.2	5.6	3.6	11.6	12.8	10	5.6
5.6	7.2	4	7.2	13.6	12.4	6.4	3.6	6.8	14.4	10	6	4	12.8	14.4	11.2	6
5.6	7.6	4	7.6	14.4	13.2	6.4	3.6	7.2	16	10.8	6	4	13.6	15.6	12	6
5.6	8	4	8	15.2	14	6.8	3.6	7.6	17.2	11.6	6.4	4	14.4	16.8	12.8	6
5.6	8	4	8	15.2	14.4	7.2	3.6	8	18.4	12.4	6.4	4	15.6	17.6	13.2	6.4
5.6	8	4	8	15.6	14.8	7.2	3.6	8.4	18.8	13.2	6.8	4	16	18.4	13.6	6.4
5.6	8	4	8	15.2	14.8	7.2	3.6	8.4	19.2	13.6	6.8	4	16.4	18.8	14	6.4
5.6	7.6	4	8	14.8	14.4	7.2	3.6	8.4	19.6	14	7.2	4	16.8	18.8	14.4	6.4
5.6	7.2	4	8	14.4	13.6	6.8	3.6	8.4	19.2	14	7.2	4	16.8	18.8	14	6.4
5.6	7.2	4	8	13.6	13.2	6.8	3.6	8.4	18.8	13.6	6.8	4	16.4	18.4	14	6.4
5.6	6.8	4	7.6	12.8	12.4	6.4	3.6	8	17.6	13.2	6.8	4	15.6	17.6	13.6	6.4
5.6	6.4	4	7.2	12.4	11.6	6.4	3.6	7.6	16.8	12.4	6.4	4	14.8	16.8	12.8	6.4
5.6	6	4	6.8	11.6	10.4	6	3.6	7.6	15.6	11.6	6.4	4	14	15.6	12	6.4
5.6	5.6	4	6.4	10.8	9.6	5.6	3.6	7.2	14.4	10.8	6	4	13.2	14.8	11.2	6
5.6	5.6	4	6	10	8.8	5.2	3.6	6.8	13.2	10	5.6	4	12.4	13.6	10.4	5.6
5.6	5.6	4	5.6	9.2	8	5.2	3.6	6.4	12.4	9.2	5.6	3.6	11.2	12.4	10	5.2
5.6	5.2	4	5.6	8.4	7.2	4.8	3.6	6	10.8	8.4	5.2	3.6	10	11.2	9.2	5.2
5.6	4.8	4	5.2	8	6.8	4.4	3.6	5.6	9.6	8	5.2	3.6	9.2	10.4	8.4	5.2
5.6	4.8	3.6	4.8	7.2	6.4	4.4	3.6	5.2	8.8	7.2	4.8	3.6	8.4	9.6	8	4.8
5.6	4.8	3.6	4.8	6.8	6	4.4	3.6	5.2	8	6.8	4.4	3.6	8	8.8	7.2	4.4
5.6	4.4	3.6	4.8	6	5.6	4.4	3.6	4.8	7.2	6.4	4.4	3.2	7.2	8	6.8	4.4
5.6	4.4	3.6	4.8	5.6	5.2	4.4	3.6	4.4	6.8	6	4.4	3.2	6.8	7.2	6.4	4.4
5.6	4	3.6	4.8	5.2	5.2	4	3.6	4.4	6.4	5.6	4.4	3.2	6.4	6.8	6	4.4
5.6	4	3.6	4.4	5.2	4.8	4	3.2	4.4	6	5.2	4.4	3.2	6	6.4	5.6	4.4
5.2	4	3.6	4	4.8	4.4	3.6	3.2	4	5.6	4.8	4	3.2	5.6	6	5.2	4.4
5.2	4	3.6	4	4.8	4.4	3.6	3.2	4	5.2	4.8	3.6	3.2	5.2	5.6	5.2	4
5.2	4	3.6	4	4.4	4.4	3.6	3.2	4	5.2	4.4	3.6	3.2	5.2	5.2	4.8	4
5.2	4	3.6	4	4.4	4.4	3.6	3.2	4	4.8	4.4	3.6	3.2	4.8	5.2	4.8	3.6
5.2	4	3.6	4	4	4	3.6	3.2	3.6	4.4	4.4	3.6	3.2	4.4	4.8	4.4	3.6
5.2	4	3.6	4	4	4	3.6	3.2	3.6	4.4	4	3.6	3.2	4.4	4.4	4.4	3.6
5.2	4	3.6	4	4	4	3.6	3.2	3.6	4.4	4	3.6	3.2	4.4	4.4	4.4	3.6
5.2	4	3.6	4	4	3.6	3.6	3.2	3.6	4.4	4	3.6	3.2	4.4	4.4	4.4	3.6
5.2	4	3.6	4	4	3.6	3.6	3.2	3.6	4.4	3.6	3.6	3.2	4.4	4	4.4	3.6
5.2	4	3.6	4	3.6	3.6	3.6	3.2	3.6	4.4	3.6	3.6	3.2	4.4	4	4.4	3.6
5.2	4	3.6	3.6	3.6	3.6	3.6	3.2	3.6	4	3.6	3.6	3.2	4	3.6	4	3.6
5.2	4	3.6	3.6	3.6	3.6	3.6	3.2	3.6	4	3.6	3.6	3.2	4	3.6	4	3.6
5.2	4	3.6	3.6	3.6	3.6	3.6	3.2	3.6	3.6	3.6	3.6	3.2	4	3.6	4	3.6
5.2	4	4	4	3.6	3.6	3.6	3.2	3.6	3.6	3.6	3.6	3.2	4	3.6	4	3.6
5.2	4	4	4	3.6	3.6	3.6	3.2	3.6	3.6	3.6	3.6	3.2	4	3.6	4	3.6
5.2	4	4	4	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.6	4	3.6	4	3.6
5.2	4	4	4	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.6	4	3.6
5.2	4	4.4	4	3.6	3.6	3.6	4	3.6	3.6	3.6	3.6	3.6	3.6	3.6	4	3.6
5.2	4	4.4	4	3.6	3.6	3.6	4	3.6	3.6	3.6	3.6	3.6	3.6	3.6	4	3.6
5.2	4.4	4.4	4	3.6	3.6	3.6	4	3.6	3.6	3.6	3.6	3.6	3.6	3.6	4	3.6
5.2	4.4	4.4	4	3.6	3.6	3.6	4	3.6	3.2	3.6	3.6	3.6	3.6	3.6	3.6	3.6
5.2	4.4	4.4	4.4	3.6	3.6	4	4	3.6	3.2	3.6	4	3.6	3.6	3.6	3.6	3.6
5.2	4.4	4.8	4.4	3.6	3.6	4	4	3.6	3.2	3.6	4	3.6	3.6	3.6	3.6	3.6
5.6	4.8	4.8	4.4	3.6	3.6	4.4	4.4	4	3.2	3.6	4	4	3.6	3.6	4	4.4
5.6	4.8	4.8	4.4	3.6	3.6	4.4	4.4	4	3.2	3.6	4	4	3.6	3.2	4	4.4
5.6	5.2	5.2	4.4	3.6	3.6	4.4	4.4	4	3.2	3.6	4	4	3.6	3.2	4	4.4
5.6	5.2	5.2	4.8	3.6	3.6	4.4	4.4	4	3.2	3.6	4.4	4	3.6	3.2	3.6	4.4
5.6	5.2	5.2	4.8	3.6	3.6	4.8	4.8	4	3.2	3.6	4.8	4	3.6	3.2	3.6	4.4
5.6	5.2	5.2	4.8	3.6	3.6	4.8	4.8	4	3.2	3.6	4.8	4.4	3.6	3.2	3.6	4.4
5.6	5.2	5.6	4.8	3.6	3.6	4.8	4.8	4.4	3.2	3.6	4.8	4.4	3.6	3.2	3.6	4.8
5.6	5.2	5.6	5.2	3.6	3.6	4.8	4.8	4.4	3.2	3.6	4.8	4.4	3.6	3.2	3.6	4.8
