intensity0	intensity5	intensity6	intensity7
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.4	2.8	2.8	3.2
2.4	2.8	2.8	3.2
2.4	2.8	2.8	3.2
2.4	2.8	2.8	3.2
2.4	2.8	2.8	3.2
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.4	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
2.4	2.8	2.8	2.8
