intensity1	intensity2	intensity3	intensity4
9.2	8	9.6	2.8
8.4	7.6	8.8	2.8
8	7.6	8.4	2.8
7.6	8	8	2.8
7.2	8	8	2.8
7.2	8	8	2.8
7.6	8.4	8.4	2.8
8	8.4	8.4	2.8
8.4	8.8	8.4	2.8
8.4	9.2	8.4	2.8
8.4	9.2	8.8	2.8
8.8	9.2	9.2	2.8
8.8	9.2	9.2	2.8
8.8	8.8	9.2	2.8
8.8	8.4	9.2	2.8
8.8	7.6	8.8	2.8
8.4	7.2	8.4	2.8
8	6.8	7.6	2.8
7.2	6.8	7.2	2.8
6.8	7.2	6.8	2.8
6.4	8	7.2	2.8
6.4	8.4	7.6	2.8
6.8	8.4	8	2.8
7.2	8.4	8.4	2.8
7.6	8.4	8.8	2.8
8	8.8	8.8	2.8
8.8	9.2	9.2	2.8
8.8	8.8	9.2	2.8
8.8	8.8	9.2	2.8
8.8	8	9.2	2.8
8.4	7.2	8.8	2.8
8	6.4	8	2.8
7.2	6	7.2	2.8
6.4	6	6.8	2.8
6	6	6.4	2.8
5.6	6.4	6.4	2.8
5.6	7.2	6.4	2.8
5.6	8	6.8	2.8
6.4	8.4	7.6	2.8
6.8	8.4	8.4	2.8
7.6	8.4	8.8	2.8
8.4	8.4	8.8	2.8
8.4	8.4	8.8	2.8
8.4	7.6	8.8	2.8
8.4	7.2	8.8	2.8
8	6.4	8.4	2.8
7.6	6	7.6	2.8
6.8	5.6	6.8	2.8
6.4	5.6	6.4	2.8
5.6	5.6	6	2.8
5.2	6	6	2.8
5.2	6.4	6	2.8
5.2	7.2	6	2.8
5.6	8	6.4	2.8
6	8.4	7.2	2.8
6.8	8.4	8	2.8
7.6	8.4	8.4	2.8
8	8	8.4	2.8
8	7.6	8	2.8
7.6	6.8	7.6	2.8
7.2	6	7.2	2.8
6.8	5.6	6.4	2.8
6.4	5.2	6	2.8
5.6	4.8	5.6	2.8
5.2	5.2	5.2	2.8
4.8	5.2	5.2	2.8
4.8	5.6	5.2	2.8
4.8	6	5.2	2.8
4.8	6.8	5.6	2.8
5.2	7.6	6	2.8
6	8	7.2	2.8
6.8	7.6	8	2.8
7.2	7.2	8.4	2.8
7.2	6.4	8	2.8
7.2	6	7.2	2.8
6.4	5.2	6.8	2.8
6	4.8	6	2.8
5.6	4.8	5.6	2.8
5.2	4.8	5.2	2.8
4.8	4.8	4.8	2.8
4.4	4.8	4.8	2.8
4.4	5.2	4.8	2.8
4.4	5.6	5.2	2.8
4.4	6	5.2	2.8
4.8	6.4	5.6	2.8
5.2	7.2	6	2.8
6	7.2	6.8	2.8
6.4	6.4	7.2	2.8
6.8	5.6	7.2	2.8
6.8	5.2	6.8	2.8
6	4.8	6	2.4
5.2	4.4	5.2	2.4
4.8	4.4	4.8	2.4
4.4	4.4	4.4	2.4
4	4.4	4.4	2.4
3.6	4.4	4.4	2.4
3.6	4.4	4.4	2.4
3.6	4.8	4.8	2.4
3.6	5.2	4.8	2.4
4	5.6	5.2	2.4
4.4	6	5.6	2.4
5.2	5.6	6	2.4
5.6	5.2	6	2.4
5.6	4.8	5.6	2.4
5.6	4.4	5.2	2.4
5.2	4	4.8	2.4
4.4	4	4.4	2.4
4	4	4.4	2.4
3.6	4	4.4	2.4
3.6	4	4.4	2.4
3.6	4	4.4	2.4
3.6	4	4.4	2.4
3.6	4.4	4.4	2.4
3.6	4.8	4.4	2.4
3.6	5.2	4.8	2.4
3.6	5.2	4.8	2.4
4	4.8	5.2	2.4
4	4.4	5.2	2.4
4	4	5.2	2.4
4	4	4.8	2.4
4	4	4.4	2.4
3.6	4	4	2.4
3.6	4	4	2.4
3.6	3.6	4	2.4
3.6	3.6	4	2.4
3.6	3.6	4	2.4
3.6	4	4	2.4
3.6	3.6	4	2.4
3.6	3.6	4	2.4
3.6	3.6	4	2.4
3.6	3.6	4.4	2.4
3.6	3.6	4.4	2.4
3.6	3.6	4.4	2.4
3.6	3.6	4.4	2.4
3.6	3.6	4.4	2.4
3.6	3.6	4	2.4
3.6	3.6	4	2.4
3.6	3.2	3.6	2.4
3.6	3.2	3.6	2.4
3.2	3.2	3.6	2.4
3.2	3.2	3.6	2.4
3.2	3.2	3.6	2.4
3.2	3.2	3.6	2.4
3.2	3.2	3.6	2.4
3.2	3.2	3.6	2.4
3.2	3.2	3.6	2.4
3.2	3.2	3.6	2.4
3.2	3.2	3.6	2.4
3.2	3.2	3.6	2.4
3.2	3.2	3.6	2.4
3.2	3.2	3.6	2.4
3.2	3.2	3.6	2.4
3.2	3.2	3.6	2.4
3.2	3.2	3.6	2.4
